Date,Store Location,Product Category,Product Name,Quantity Sold,Unit Price (₦),Total Sales (₦),Payment Method,Salesperson
12/02/2025,Garki,Household Items,Hand Sanitizer,-1,1672.14,-500,POS,Alice
12/02/2025,Utako,Uncategorised,Unknown Product,0,-246.75,100000,POS,Alice
12/02/2025,Garki,Household Items,Toilet Roll,0,923.7,-500,Transfer,Dami
12/02/2025,Wuse,Snacks,Meat Pie,1000,54.45,54450,Transfer,Bola
12/02/2025,Wuse,Household Items,Air Freshener,-1,-474.19,0,,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,0,-257.26,-500,POS,Dami
12/02/2025,Utako,Beverages,Coca-Cola,-1,1895.51,0,Cash,Fatima
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,10.88,10880,Transfer,Unknown
12/02/2025,Maitama,Beverages,Water,-1,342.08,-500,Cash,Unknown
12/02/2025,Maitama,Snacks,Meat Pie,1000,246,246000,POS,Unknown
12/02/2025,Gwarinpa,Household Items,Toilet Roll,1000,1914.53,1914530,Transfer,Alice
12/02/2025,Utako,Snacks,Cake,20,319.07,6381.4,Transfer,Fatima
12/02/2025,Central Area,Uncategorised,Unknown Product,0,1467.71,100000,Cash,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,0,-407.15,100000,POS,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,0,420.36,100000,,Alice
12/02/2025,Maitama,Beverages,Pepsi,-1,1599.34,-500,,Bola
12/02/2025,Utako,Beverages,Water,-1,1301.86,0,POS,Bola
12/02/2025,Gwarinpa,Household Items,Air Freshener,1000,1631.23,1631230,,Fatima
12/02/2025,Central Area,Beverages,Pepsi,-1,586.88,0,Cash,Chinedu
12/02/2025,Utako,Snacks,Cake,-1,503.69,-500,Transfer,Alice
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,-1,580.78,-500,Cash,Chinedu
12/02/2025,Central Area,Household Items,Detergent,0,-50.92,100000,POS,Alice
12/02/2025,Maitama,Uncategorised,Unknown Product,14,280.73,3930.22,,Chinedu
12/02/2025,Garki,Uncategorised,Unknown Product,1000,1142.03,1142030,POS,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,15,1852.22,27783.3,,Fatima
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,1164.04,-500,POS,Unknown
12/02/2025,Gwarinpa,Beverages,Water,0,1222.72,100000,,Cynthia
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,1025.33,100000,Cash,Cynthia
12/02/2025,Gwarinpa,Snacks,Plantain Chips,1000,935.33,935330,Cash,Bola
12/02/2025,Garki,Snacks,Meat Pie,-1,1848.33,-500,Cash,Unknown
12/02/2025,Gwarinpa,Snacks,Meat Pie,1000,1033.75,1033750,POS,Chinedu
12/02/2025,Wuse,Uncategorised,Unknown Product,19,1285.37,24422.03,Cash,Fatima
12/02/2025,Gwarinpa,Snacks,Biscuits,8,361.38,2891.04,Cash,Alice
12/02/2025,Central Area,Beverages,Pepsi,0,1847.25,0,POS,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,-1,1891.51,-500,Cash,Alice
12/02/2025,Utako,Household Items,Toilet Roll,-1,-92.54,0,Cash,Fatima
12/02/2025,Maitama,Snacks,Meat Pie,6,400.05,2400.3,,Emeka
12/02/2025,Gwarinpa,Snacks,Meat Pie,1000,786.74,786740,Transfer,Chinedu
12/02/2025,Wuse,Snacks,Plantain Chips,1000,-469.06,0,POS,Unknown
12/02/2025,Utako,Uncategorised,Unknown Product,0,1553.54,0,Cash,Dami
12/02/2025,Wuse,Beverages,Fanta,-1,-283.24,0,POS,Dami
12/02/2025,Central Area,Beverages,Fanta,0,1827.79,100000,Cash,Unknown
12/02/2025,Wuse,Household Items,Air Freshener,0,508.6,-500,POS,Alice
12/02/2025,Gwarinpa,Snacks,Cake,-1,665.6,100000,Transfer,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,0,169.78,0,,Dami
12/02/2025,Gwarinpa,Beverages,Coca-Cola,0,54.37,100000,Cash,Alice
12/02/2025,Central Area,Household Items,Toilet Roll,1000,1480.98,1480980,Cash,Emeka
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,18,1446.75,26041.5,Transfer,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,593.63,593630,Cash,Emeka
12/02/2025,Utako,Uncategorised,Unknown Product,-1,-201.34,-500,Transfer,Cynthia
12/02/2025,Utako,Uncategorised,Unknown Product,14,990.64,13868.96,,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,5,1058.73,5293.65,Cash,Dami
12/02/2025,Central Area,Uncategorised,Unknown Product,-1,1455.58,100000,Cash,Fatima
12/02/2025,Central Area,Beverages,Coca-Cola,3,1090.87,3272.61,Cash,Bola
12/02/2025,Central Area,Snacks,Plantain Chips,16,1051.08,16817.28,Transfer,Fatima
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,-83.48,0,Cash,Bola
12/02/2025,Garki,Beverages,Coca-Cola,0,-491.83,100000,,Chinedu
12/02/2025,Wuse,Uncategorised,Unknown Product,16,1749.37,27989.92,Cash,Alice
12/02/2025,Maitama,Uncategorised,Unknown Product,5,498.53,2492.65,POS,Unknown
12/02/2025,Wuse,Uncategorised,Unknown Product,14,-113.55,100000,,Cynthia
12/02/2025,Central Area,Snacks,Chin Chin,5,14.84,74.2,Transfer,Chinedu
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,698.93,-500,Transfer,Dami
12/02/2025,Wuse,Beverages,Fanta,1000,-465.31,0,Cash,Bola
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,290.79,0,POS,Alice
12/02/2025,Utako,Uncategorised,Unknown Product,6,367.81,2206.86,Transfer,Chinedu
12/02/2025,Central Area,Beverages,Five Alive Juice,8,778.32,6226.56,Transfer,Cynthia
12/02/2025,Maitama,Household Items,Toilet Roll,0,1463.58,0,Cash,Dami
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,770.28,-500,Cash,Unknown
12/02/2025,Maitama,Beverages,Five Alive Juice,-1,1873.66,0,Transfer,Chinedu
12/02/2025,Central Area,Beverages,Coca-Cola,1000,121.27,121270,POS,Unknown
12/02/2025,Wuse,Snacks,Chin Chin,1000,511.23,511230,Transfer,Fatima
12/02/2025,Utako,Uncategorised,Unknown Product,0,707.02,100000,POS,Unknown
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,-166.17,-500,POS,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,1204.48,1204480,Transfer,Chinedu
12/02/2025,Garki,Uncategorised,Unknown Product,18,1656.48,29816.64,,Chinedu
12/02/2025,Central Area,Beverages,Five Alive Juice,1000,1694.25,1694250,,Unknown
12/02/2025,Maitama,Uncategorised,Unknown Product,0,334.14,-500,Transfer,Unknown
12/02/2025,Wuse,Uncategorised,Unknown Product,20,17.18,343.6,POS,Unknown
12/02/2025,Gwarinpa,Snacks,Chin Chin,1000,1096.99,1096990,,Unknown
12/02/2025,Utako,Household Items,Toilet Roll,-1,1383.92,100000,POS,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,8,190.21,1521.68,Cash,Dami
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1048.47,1048470,POS,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,0,-452.71,100000,Transfer,Alice
12/02/2025,Utako,Household Items,Hand Sanitizer,20,232.02,4640.4,,Alice
12/02/2025,Gwarinpa,Snacks,Cake,0,1120.09,-500,Transfer,Chinedu
12/02/2025,Gwarinpa,Snacks,Chin Chin,13,1564.42,20337.46,POS,Bola
12/02/2025,Wuse,Snacks,Meat Pie,-1,1956.58,100000,Transfer,Alice
12/02/2025,Gwarinpa,Snacks,Biscuits,-1,413.65,100000,POS,Cynthia
12/02/2025,Gwarinpa,Beverages,Five Alive Juice,1000,-497.79,-500,Transfer,Alice
12/02/2025,Central Area,Snacks,Plantain Chips,1000,150.28,150280,Cash,Unknown
12/02/2025,Wuse,Uncategorised,Unknown Product,0,1115.78,-500,,Alice
12/02/2025,Maitama,Snacks,Meat Pie,-1,395.34,-500,Cash,Alice
12/02/2025,Central Area,Beverages,Five Alive Juice,8,-178.06,-500,Transfer,Fatima
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,1829.77,1829770,POS,Alice
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,13,1765.69,22953.97,Transfer,Emeka
12/02/2025,Gwarinpa,Snacks,Chin Chin,1000,393.72,393720,Transfer,Unknown
12/02/2025,Wuse,Household Items,Air Freshener,0,-289.7,0,POS,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,-346.69,-500,Transfer,Chinedu
12/02/2025,Central Area,Beverages,Five Alive Juice,8,-394,-500,POS,Alice
12/02/2025,Garki,Snacks,Plantain Chips,1000,1526.09,1526090,Transfer,Dami
12/02/2025,Wuse,Snacks,Cake,0,331.57,0,Cash,Unknown
12/02/2025,Utako,Household Items,Hand Sanitizer,0,1043.28,100000,Cash,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,5,134.63,673.15,POS,Alice
12/02/2025,Utako,Uncategorised,Unknown Product,-1,22.4,0,Transfer,Cynthia
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,-1,-105.49,0,Transfer,Unknown
12/02/2025,Wuse,Household Items,Toilet Roll,-1,-58.24,-500,POS,Chinedu
12/02/2025,Maitama,Snacks,Meat Pie,0,1847.23,-500,Cash,Unknown
12/02/2025,Wuse,Beverages,Coca-Cola,0,-306.67,0,,Cynthia
12/02/2025,Garki,Household Items,Toilet Roll,-1,1858.93,100000,,Cynthia
12/02/2025,Wuse,Beverages,Five Alive Juice,0,185.35,-500,Transfer,Dami
12/02/2025,Maitama,Snacks,Plantain Chips,-1,396.08,0,POS,Dami
12/02/2025,Wuse,Snacks,Chin Chin,11,1937.5,21312.5,Cash,Fatima
12/02/2025,Garki,Uncategorised,Unknown Product,-1,-494.21,-500,POS,Unknown
12/02/2025,Wuse,Snacks,Biscuits,-1,1847.06,0,Cash,Unknown
12/02/2025,Utako,Uncategorised,Unknown Product,1000,866.39,866390,Cash,Fatima
12/02/2025,Garki,Uncategorised,Unknown Product,0,241.42,-500,,Chinedu
12/02/2025,Gwarinpa,Beverages,Five Alive Juice,-1,456.19,100000,POS,Emeka
12/02/2025,Gwarinpa,Household Items,Hand Sanitizer,0,1695.35,100000,,Dami
12/02/2025,Wuse,Uncategorised,Unknown Product,11,-170.72,100000,POS,Unknown
12/02/2025,Garki,Uncategorised,Unknown Product,-1,-365.82,0,,Dami
12/02/2025,Wuse,Beverages,Pepsi,1000,774.86,774860,Transfer,Unknown
12/02/2025,Maitama,Uncategorised,Unknown Product,19,92.96,1766.24,Transfer,Alice
12/02/2025,Garki,Snacks,Chin Chin,1,1178.47,1178.47,Cash,Unknown
12/02/2025,Garki,Household Items,Air Freshener,-1,1892.23,0,Cash,Alice
12/02/2025,Utako,Uncategorised,Unknown Product,1000,1648.48,1648480,Cash,Bola
12/02/2025,Wuse,Household Items,Hand Sanitizer,0,899.36,0,,Unknown
12/02/2025,Wuse,Snacks,Biscuits,1000,1111.07,1111070,,Alice
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,1301,1301000,Cash,Chinedu
12/02/2025,Central Area,Uncategorised,Unknown Product,4,424.3,1697.2,,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,1714.32,1714320,Cash,Alice
12/02/2025,Wuse,Snacks,Chin Chin,0,1364.31,-500,Cash,Bola
12/02/2025,Garki,Household Items,Air Freshener,4,1461.75,5847,Cash,Chinedu
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,10,778.97,7789.7,Cash,Unknown
12/02/2025,Wuse,Uncategorised,Unknown Product,15,218.51,3277.65,Cash,Chinedu
12/02/2025,Wuse,Snacks,Meat Pie,0,-25.21,0,,Bola
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,310.19,310190,,Unknown
12/02/2025,Garki,Household Items,Hand Sanitizer,0,1144.37,100000,POS,Chinedu
12/02/2025,Gwarinpa,Snacks,Biscuits,0,-151.38,100000,POS,Dami
12/02/2025,Utako,Uncategorised,Unknown Product,1000,254.57,254570,POS,Bola
12/02/2025,Gwarinpa,Beverages,Fanta,-1,1622.17,-500,Transfer,Emeka
12/02/2025,Garki,Uncategorised,Unknown Product,-1,-316.15,100000,,Emeka
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,8,1649.9,13199.2,Transfer,Dami
12/02/2025,Utako,Snacks,Cake,0,1244,-500,POS,Unknown
12/02/2025,Utako,Uncategorised,Unknown Product,-1,832.22,-500,POS,Dami
12/02/2025,Central Area,Snacks,Cake,0,313.56,0,POS,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,18,1653.29,29759.22,,Alice
12/02/2025,Central Area,Snacks,Plantain Chips,10,-19.67,0,Cash,Unknown
12/02/2025,Gwarinpa,Snacks,Biscuits,0,-84.06,0,Transfer,Alice
12/02/2025,Maitama,Snacks,Plantain Chips,-1,1995.44,-500,POS,Chinedu
12/02/2025,Maitama,Household Items,Dish Soap,0,311.58,-500,,Alice
12/02/2025,Wuse,Snacks,Cake,18,1629.08,29323.44,Transfer,Fatima
12/02/2025,Maitama,Uncategorised,Unknown Product,-1,1205.99,100000,Cash,Dami
12/02/2025,Central Area,Beverages,Water,1000,-52.74,-500,POS,Unknown
12/02/2025,Utako,Snacks,Biscuits,3,-338.73,-500,POS,Emeka
12/02/2025,Garki,Beverages,Water,0,305.23,-500,Transfer,Emeka
12/02/2025,Utako,Uncategorised,Unknown Product,0,843.25,100000,POS,Bola
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,1000,709.11,709110,POS,Emeka
12/02/2025,Utako,Beverages,Water,-1,77.59,-500,POS,Dami
12/02/2025,Utako,Household Items,Detergent,15,1975.26,29628.9,Cash,Cynthia
12/02/2025,Central Area,Uncategorised,Unknown Product,2,1994.78,3989.56,POS,Alice
12/02/2025,Central Area,Snacks,Chin Chin,0,213.16,100000,Transfer,Fatima
12/02/2025,Utako,Snacks,Cake,-1,71.86,-500,,Cynthia
12/02/2025,Garki,Snacks,Cake,-1,63.25,100000,POS,Alice
12/02/2025,Utako,Uncategorised,Unknown Product,0,1522.1,100000,Transfer,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,15,232.53,3487.95,Cash,Bola
12/02/2025,Wuse,Household Items,Toilet Roll,1000,119.9,119900,,Fatima
12/02/2025,Gwarinpa,Beverages,Fanta,1000,110.14,110140,,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,0,-31.98,100000,Transfer,Emeka
12/02/2025,Utako,Beverages,Fanta,1000,1500.6,1500600,Transfer,Cynthia
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,422.18,100000,Cash,Unknown
12/02/2025,Maitama,Snacks,Meat Pie,15,1204.75,18071.25,POS,Unknown
12/02/2025,Central Area,Household Items,Dish Soap,0,1055.12,0,,Cynthia
12/02/2025,Wuse,Beverages,Pepsi,0,361.43,100000,,Unknown
12/02/2025,Central Area,Snacks,Biscuits,0,-258.56,-500,POS,Chinedu
12/02/2025,Utako,Uncategorised,Unknown Product,1000,1032.17,1032170,POS,Bola
12/02/2025,Wuse,Snacks,Biscuits,2,691.05,1382.1,POS,Unknown
12/02/2025,Garki,Uncategorised,Unknown Product,-1,1678.98,-500,,Dami
12/02/2025,Garki,Beverages,Pepsi,0,1872.1,-500,,Emeka
12/02/2025,Central Area,Beverages,Five Alive Juice,-1,1015.48,-500,Cash,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,0,1299.52,100000,,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,33.74,33740,POS,Alice
12/02/2025,Wuse,Household Items,Air Freshener,10,621.84,6218.4,POS,Unknown
12/02/2025,Gwarinpa,Household Items,Toilet Roll,5,-486.78,100000,,Fatima
12/02/2025,Gwarinpa,Household Items,Air Freshener,9,612.52,5512.68,POS,Dami
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,717.4,100000,POS,Unknown
12/02/2025,Maitama,Uncategorised,Unknown Product,1000,185.92,185920,POS,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,0,297.25,0,,Bola
12/02/2025,Gwarinpa,Beverages,Water,12,-307.38,100000,Transfer,Unknown
12/02/2025,Wuse,Household Items,Toilet Roll,-1,1708.32,0,,Alice
12/02/2025,Maitama,Uncategorised,Unknown Product,0,-315.83,-500,Cash,Unknown
12/02/2025,Utako,Uncategorised,Unknown Product,17,1682.47,28601.99,Cash,Fatima
12/02/2025,Wuse,Snacks,Chin Chin,1,1444.4,1444.4,POS,Unknown
12/02/2025,Utako,Beverages,Water,0,-343.78,0,POS,Emeka
12/02/2025,Garki,Uncategorised,Unknown Product,0,1120.54,-500,Transfer,Chinedu
12/02/2025,Gwarinpa,Snacks,Chin Chin,6,1677.42,10064.52,Transfer,Fatima
12/02/2025,Maitama,Household Items,Hand Sanitizer,-1,1496.8,100000,Cash,Unknown
12/02/2025,Utako,Uncategorised,Unknown Product,15,-297.75,-500,Cash,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,-1,1176.25,-500,Cash,Unknown
12/02/2025,Utako,Beverages,Five Alive Juice,0,1079.03,0,Cash,Bola
12/02/2025,Wuse,Snacks,Plantain Chips,0,887.07,0,POS,Chinedu
12/02/2025,Central Area,Beverages,Pepsi,9,794.33,7148.97,POS,Alice
12/02/2025,Central Area,Beverages,Water,0,341.26,-500,Transfer,Dami
12/02/2025,Utako,Beverages,Coca-Cola,-1,1258.2,0,Cash,Bola
12/02/2025,Garki,Uncategorised,Unknown Product,-1,-499.3,0,Cash,Alice
12/02/2025,Maitama,Beverages,Coca-Cola,1000,-101.21,-500,Cash,Emeka
12/02/2025,Gwarinpa,Snacks,Plantain Chips,1000,152.6,152600,,Unknown
12/02/2025,Gwarinpa,Beverages,Coca-Cola,1000,-435.3,-500,Transfer,Dami
12/02/2025,Central Area,Snacks,Plantain Chips,11,1911.45,21025.95,Cash,Bola
12/02/2025,Central Area,Uncategorised,Unknown Product,-1,147.89,100000,Cash,Fatima
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,1000,338.27,338270,Transfer,Unknown
12/02/2025,Maitama,Household Items,Detergent,0,739.39,0,Transfer,Emeka
12/02/2025,Gwarinpa,Household Items,Toilet Roll,-1,-68.36,0,,Dami
12/02/2025,Maitama,Uncategorised,Unknown Product,0,76.47,0,Cash,Unknown
12/02/2025,Utako,Household Items,Air Freshener,-1,0.55,100000,Cash,Unknown
12/02/2025,Central Area,Household Items,Air Freshener,7,752.1,5264.7,POS,Bola
12/02/2025,Wuse,Uncategorised,Unknown Product,0,-359.7,0,Transfer,Unknown
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,-1,596.74,100000,,Alice
12/02/2025,Gwarinpa,Snacks,Biscuits,-1,350.95,0,POS,Alice
12/02/2025,Central Area,Snacks,Biscuits,0,115.06,100000,,Emeka
12/02/2025,Maitama,Beverages,Water,10,925.96,9259.6,Transfer,Bola
12/02/2025,Utako,Household Items,Dish Soap,16,701.52,11224.32,Transfer,Alice
12/02/2025,Maitama,Uncategorised,Unknown Product,0,-108.48,0,Transfer,Dami
12/02/2025,Gwarinpa,Beverages,Coca-Cola,8,1556.58,12452.64,Transfer,Unknown
12/02/2025,Maitama,Uncategorised,Unknown Product,1000,733.48,733480,Cash,Bola
12/02/2025,Gwarinpa,Beverages,Coca-Cola,1,-178.44,100000,Cash,Dami
12/02/2025,Maitama,Uncategorised,Unknown Product,0,1754.31,0,Transfer,Alice
12/02/2025,Wuse,Snacks,Chin Chin,10,1938.14,19381.4,Transfer,Alice
12/02/2025,Garki,Snacks,Plantain Chips,1000,1367.59,1367590,Cash,Chinedu
12/02/2025,Maitama,Beverages,Fanta,0,1018.54,-500,Cash,Fatima
12/02/2025,Utako,Uncategorised,Unknown Product,-1,-496.86,0,POS,Fatima
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,252.91,252910,POS,Bola
12/02/2025,Gwarinpa,Snacks,Cake,1000,228.18,228180,POS,Alice
12/02/2025,Wuse,Beverages,Coca-Cola,1000,1713.8,1713800,Cash,Dami
12/02/2025,Gwarinpa,Beverages,Coca-Cola,1000,-475.63,0,Cash,Emeka
12/02/2025,Maitama,Uncategorised,Unknown Product,1000,-157.24,0,POS,Unknown
12/02/2025,Central Area,Household Items,Hand Sanitizer,0,73.87,0,,Cynthia
12/02/2025,Gwarinpa,Household Items,Toilet Roll,1000,1844.01,1844010,Cash,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,6,-438.55,100000,Cash,Chinedu
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,1792.83,-500,POS,Unknown
12/02/2025,Central Area,Beverages,Fanta,-1,8.99,0,POS,Cynthia
12/02/2025,Garki,Household Items,Toilet Roll,0,178.31,-500,Transfer,Unknown
12/02/2025,Gwarinpa,Household Items,Air Freshener,15,-417.63,0,,Alice
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,844.91,100000,,Alice
12/02/2025,Gwarinpa,Beverages,Five Alive Juice,1000,1167.07,1167070,,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,0,1168.91,-500,POS,Unknown
12/02/2025,Utako,Household Items,Toilet Roll,17,1601.5,27225.5,POS,Chinedu
12/02/2025,Gwarinpa,Household Items,Dish Soap,0,1107.97,100000,Transfer,Dami
12/02/2025,Garki,Snacks,Plantain Chips,1,852.69,852.69,Cash,Dami
12/02/2025,Central Area,Household Items,Toilet Roll,17,478.97,8142.49,Cash,Chinedu
12/02/2025,Gwarinpa,Snacks,Plantain Chips,-1,69.57,0,,Fatima
12/02/2025,Wuse,Household Items,Detergent,1000,1817.17,1817170,Cash,Chinedu
12/02/2025,Garki,Beverages,Water,10,343.67,3436.7,,Fatima
12/02/2025,Central Area,Household Items,Dish Soap,-1,-315.48,100000,Cash,Dami
12/02/2025,Garki,Beverages,Water,-1,-252.87,100000,Transfer,Unknown
12/02/2025,Garki,Uncategorised,Unknown Product,1000,1241.76,1241760,Transfer,Alice
12/02/2025,Utako,Beverages,Coca-Cola,-1,689.37,0,,Alice
12/02/2025,Central Area,Beverages,Fanta,12,122.11,1465.32,,Unknown
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,1000,1479.08,1479080,,Unknown
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,1691.94,100000,Cash,Unknown
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,-1,39.96,0,Cash,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,-1,670.12,-500,POS,Chinedu
12/02/2025,Central Area,Snacks,Plantain Chips,11,-160.27,-500,,Dami
12/02/2025,Wuse,Household Items,Toilet Roll,0,1031.46,0,,Unknown
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,1000,988.44,988440,POS,Bola
12/02/2025,Wuse,Uncategorised,Unknown Product,20,-119.54,-500,Cash,Chinedu
12/02/2025,Central Area,Household Items,Detergent,-1,641.33,0,Transfer,Chinedu
12/02/2025,Maitama,Household Items,Dish Soap,0,110.59,-500,,Cynthia
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,0,1213.31,100000,,Dami
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,1436.8,0,POS,Alice
12/02/2025,Utako,Uncategorised,Unknown Product,-1,-264.54,0,Cash,Unknown
12/02/2025,Central Area,Snacks,Meat Pie,-1,-142.24,100000,,Unknown
12/02/2025,Maitama,Uncategorised,Unknown Product,0,895.16,-500,,Alice
12/02/2025,Central Area,Uncategorised,Unknown Product,0,1765.33,100000,POS,Unknown
12/02/2025,Maitama,Household Items,Detergent,0,1424.29,-500,POS,Alice
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,1331.44,1331440,,Chinedu
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,-107.8,0,,Cynthia
12/02/2025,Maitama,Uncategorised,Unknown Product,0,1645.94,100000,POS,Unknown
12/02/2025,Gwarinpa,Snacks,Cake,12,1232.2,14786.4,POS,Cynthia
12/02/2025,Garki,Snacks,Plantain Chips,1000,820.76,820760,,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,541.49,-500,POS,Emeka
12/02/2025,Utako,Household Items,Dish Soap,12,142,1704,Transfer,Fatima
12/02/2025,Gwarinpa,Snacks,Plantain Chips,-1,100.72,100000,,Fatima
12/02/2025,Utako,Uncategorised,Unknown Product,0,205.88,0,Cash,Bola
12/02/2025,Wuse,Beverages,Five Alive Juice,1000,960.41,960410,Transfer,Unknown
12/02/2025,Garki,Uncategorised,Unknown Product,0,417.54,0,POS,Chinedu
12/02/2025,Wuse,Uncategorised,Unknown Product,-1,85.33,100000,Transfer,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,16,814.12,13025.92,Cash,Unknown
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,1043.72,1043720,,Fatima
12/02/2025,Maitama,Beverages,Fanta,0,950.41,-500,POS,Fatima
12/02/2025,Central Area,Snacks,Cake,-1,310.47,0,POS,Dami
12/02/2025,Central Area,Uncategorised,Unknown Product,1000,1746.25,1746250,POS,Chinedu
12/02/2025,Wuse,Uncategorised,Unknown Product,1000,831.14,831140,Cash,Alice
12/02/2025,Wuse,Household Items,Toilet Roll,-1,34.49,0,Transfer,Unknown
12/02/2025,Maitama,Beverages,Five Alive Juice,14,-371.58,0,,Cynthia
12/02/2025,Garki,Uncategorised,Unknown Product,1000,1566.4,1566400,Transfer,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,-1,580.87,0,Transfer,Emeka
12/02/2025,Maitama,Uncategorised,Unknown Product,-1,1430.56,-500,POS,Fatima
12/02/2025,Gwarinpa,Household Items,Detergent,4,1801.09,7204.36,Transfer,Emeka
12/02/2025,Wuse,Uncategorised,Unknown Product,20,-269.73,0,,Unknown
12/02/2025,Wuse,Uncategorised,Unknown Product,0,656.66,100000,Transfer,Emeka
12/02/2025,Central Area,Household Items,Dish Soap,1000,1077.69,1077690,,Bola
12/02/2025,Gwarinpa,Beverages,Five Alive Juice,0,1281.1,0,,Chinedu
12/02/2025,Gwarinpa,Uncategorised,Unknown Product,-1,-359.14,100000,,Bola
12/02/2025,Gwarinpa,Snacks,Cake,-1,1560.32,0,Cash,Alice
12/02/2025,Gwarinpa,Household Items,Hand Sanitizer,11,-60.23,0,POS,Emeka
12/02/2025,Central Area,Uncategorised,Unknown Product,0,-229.56,100000,Cash,Alice
12/02/2025,Garki,Household Items,Detergent,18,1680.74,30253.32,POS,Unknown
